what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917416473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917418136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917418772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917558954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917663953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917706989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917724589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917741720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421917759497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917762869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917765540
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421917765843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917765878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917768887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917771416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917773355
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421917779767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917793300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917870516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421917895369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917940147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917944373
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421917946298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917948491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917951222
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421917952752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917952815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917954858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917957300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917959045
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421917965048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421917969600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917973284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917975549
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421917975833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917975869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917977167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917982221
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421917982245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421917983277
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421917983284
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421917987902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421918002291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421918005336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1421918031173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421918040957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918045544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421918052939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918054293
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1421918059671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1421918060032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1421918060364
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1421918060716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421918072154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421918072344
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1421918137501
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1421918138036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421918143995
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421918145411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421918151832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421918153657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918155932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918160533
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421918160819
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918163246
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421918164183
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918168843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421918177806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421918179081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918182113
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421918210667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918213424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918215717
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421918215999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918216032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918217809
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918222208
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421918223171
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918227721
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421918248004
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1421918257091
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1421918260709
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1421918261200
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1421918261371
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1421918265068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918265163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918267202
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918271559
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421918272711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918277665
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918277749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918278962
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1421918278991
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1421918278993
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1421918279418
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1421918279468
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1421918279554
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.debugPerspective",1421918279602
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1421918282225
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918282241
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1421918285852
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918285880
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918287013
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918287627
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918289453
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918291431
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918293497
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918295093
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918296687
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1421918298760
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918314637
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918320554
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918328728
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918334222
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918336786
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918339659
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918341290
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918343691
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918348705
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918350684
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918352623
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918355401
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918357377
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918359518
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918362180
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1421918364583
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1421918368811
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.cPerspective",1421918371566
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421918371569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918381149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918449829
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421918452817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918467560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421918485733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918490880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421918494602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918513207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918599433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918659195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918686242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918692733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918859296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918876519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918878515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918896840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918899524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918908425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918914326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918915194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421918920919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421918925596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421918928019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918928769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918985421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421918986532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919016377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421919133424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421919147773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421919160360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421919161954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421919181698
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421919182971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919185069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919191030
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421919191543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919193834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919197676
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421919202760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919242789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919248567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919259534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919260057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919260458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919260765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919261062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919261283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919261645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919262905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919264206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421919265245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919275365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919280363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421919299353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919302153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919304878
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421919305176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919305212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919306847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919309313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919311848
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421919315619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919348045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919351766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919357562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919443331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919453546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919454379
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421919466516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919469300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919471709
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421919472011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919472049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919473602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919475974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919478904
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421919486467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421919494346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919496881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919499541
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421919499844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919499881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919501360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919503605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919505278
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421919529221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421919531536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421919533872
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421919549553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919551961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919554307
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421919554599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919554636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919555404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919559043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919560505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919580274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919594567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919595760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421919598279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421919601915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421919603404
